Tn,n,Group
2.8251366120218577,2,unsuccessful
0.025451559934318555,2,unsuccessful
0.1076388888888889,2,unsuccessful
1.7459016393442623,2,unsuccessful
0.2433392539964476,2,unsuccessful
1.3856209150326797,2,unsuccessful
0.9442622950819672,2,unsuccessful
15.834710743801653,2,unsuccessful
0.7908496732026143,2,unsuccessful
0.37534246575342467,2,unsuccessful
0.8905109489051095,2,unsuccessful
2.5013698630136987,2,unsuccessful
4.061111111111111,2,unsuccessful
0.49873737373737376,2,unsuccessful
4.9890710382513666,2,unsuccessful
0.3336986301369863,2,unsuccessful
0.5013698630136987,2,unsuccessful
3.00990099009901,2,unsuccessful
0.265625,2,unsuccessful
1.4153005464480874,2,unsuccessful
1.5138121546961325,2,unsuccessful
0.5325914149443561,2,unsuccessful
0.25017111567419575,2,unsuccessful
0.8342465753424657,2,unsuccessful
2.6807339449541283,2,unsuccessful
3.8153846153846156,2,unsuccessful
4.374251497005988,2,unsuccessful
1.0,2,unsuccessful
0.589041095890411,2,unsuccessful
0.7086183310533516,2,unsuccessful
0.37026447462473194,2,unsuccessful
0.4988797610156833,2,unsuccessful
1.136150234741784,2,unsuccessful
0.8004385964912281,2,unsuccessful
0.028985507246376812,2,unsuccessful
3.183006535947712,2,unsuccessful
4.713615023474178,2,unsuccessful
0.07380373073803731,2,unsuccessful
0.33060109289617484,2,unsuccessful
0.5,2,unsuccessful
0.6630434782608695,2,unsuccessful
5.046758767268863,2,unsuccessful
0.5557768924302788,2,unsuccessful
1.803125,2,unsuccessful
2.1544303797468354,2,unsuccessful
0.8647540983606558,2,unsuccessful
0.9671457905544147,2,unsuccessful
0.07575757575757576,2,unsuccessful
0.22335766423357664,2,unsuccessful
0.22614622057001238,2,unsuccessful
3.20859375,2,unsuccessful
11.91304347826087,2,unsuccessful
0.2640232108317215,2,unsuccessful
0.09118086696562033,2,unsuccessful
1.782857142857143,2,unsuccessful
1095.0,2,unsuccessful
8.542483660130719,2,unsuccessful
0.5367556468172484,2,unsuccessful
0.9546165884194053,2,unsuccessful
274.0,2,unsuccessful
0.1624203821656051,2,unsuccessful
0.0735645933014354,2,unsuccessful
0.0027397260273972603,2,unsuccessful
0.19989047097480833,2,unsuccessful
0.19912472647702406,2,unsuccessful
1.0054794520547945,2,unsuccessful
0.3315068493150685,2,unsuccessful
0.42823621431364883,2,unsuccessful
0.9362139917695473,2,unsuccessful
0.10472279260780287,2,unsuccessful
1.332116788321168,2,unsuccessful
0.8704720087815587,2,unsuccessful
4.617582417582417,2,unsuccessful
2.5493519441674977,2,unsuccessful
6.0482625482625485,2,unsuccessful
0.7280876494023905,2,unsuccessful
0.3533204384268214,2,unsuccessful
0.39497161394971614,2,unsuccessful
5.495212038303694,2,unsuccessful
0.19102296450939457,2,unsuccessful
1.5,2,unsuccessful
1.1334792122538293,2,unsuccessful
1.0629644114196324,2,unsuccessful
0.033236994219653176,2,unsuccessful
0.005494505494505495,2,unsuccessful
0.01098901098901099,2,unsuccessful
0.0036496350364963502,2,unsuccessful
0.6707317073170732,2,unsuccessful
4.293150684931507,2,unsuccessful
0.0898942420681551,2,unsuccessful
0.09737417943107221,2,unsuccessful
1.1515151515151516,2,unsuccessful
3.0331753554502368,2,unsuccessful
3.210989010989011,2,unsuccessful
1.5743631881676252,2,unsuccessful
0.010504913588614028,2,unsuccessful
1.135831381733021,2,unsuccessful
5.956043956043956,2,unsuccessful
0.7486338797814208,2,unsuccessful
5.194312796208531,2,unsuccessful
0.05986261040235525,2,unsuccessful
0.1406799531066823,2,unsuccessful
365.0,2,unsuccessful
3.967391304347826,2,unsuccessful
3.626027397260274,2,unsuccessful
0.8891595615103532,2,unsuccessful
0.5924024640657084,2,unsuccessful
0.7202998846597463,2,unsuccessful
0.6398537477148081,2,unsuccessful
5.194312796208531,2,unsuccessful
2.0155642023346303,2,unsuccessful
0.15889830508474576,2,unsuccessful
1.2445255474452555,2,unsuccessful
4.980392156862745,2,unsuccessful
0.44461351186853315,2,unsuccessful
0.412568306010929,2,unsuccessful
0.3330628803245436,2,unsuccessful
3.510989010989011,2,unsuccessful
0.7251184834123223,2,unsuccessful
0.0036496350364963502,2,unsuccessful
1.0692488262910798,2,unsuccessful
0.5592960979342004,2,unsuccessful
13.709677419354838,2,unsuccessful
0.07718550106609808,2,unsuccessful
0.7377049180327869,2,unsuccessful
0.571875,2,unsuccessful
3.218543046357616,2,unsuccessful
2.0013679890560874,2,unsuccessful
0.7908496732026143,2,unsuccessful
0.28904109589041094,2,unsuccessful
0.23518041237113402,2,unsuccessful
0.5004108463434676,2,unsuccessful
2.924731182795699,2,unsuccessful
0.5462686567164179,2,unsuccessful
5.983606557377049,2,unsuccessful
3.7712418300653594,2,unsuccessful
4.967213114754099,2,unsuccessful
4.735849056603773,2,unsuccessful
2.7459016393442623,2,unsuccessful
0.3767123287671233,2,unsuccessful
0.5,2,unsuccessful
0.0027397260273972603,2,unsuccessful
609.0,2,unsuccessful
1735.0,2,unsuccessful
2.8636363636363638,2,unsuccessful
0.8548009367681498,2,unsuccessful
2.4863387978142075,2,unsuccessful
0.7625260960334029,2,unsuccessful
0.5142857142857142,2,unsuccessful
1096.0,2,unsuccessful
12.177777777777777,2,unsuccessful
0.746268656716418,2,unsuccessful
0.3796875,2,unsuccessful
211.0,2,unsuccessful
3.05,2,unsuccessful
0.0589514375453008,2,unsuccessful
0.44525547445255476,2,unsuccessful
0.018779342723004695,2,unsuccessful
1.1111111111111112,2,unsuccessful
0.3808033385498174,2,unsuccessful
0.1781021897810219,2,unsuccessful
2.5364583333333335,2,unsuccessful
2.667883211678832,2,unsuccessful
0.12448700410396717,2,unsuccessful
3.0331753554502368,2,unsuccessful
0.33630846126383435,2,unsuccessful
0.5604838709677419,2,unsuccessful
2.721404303510759,2,unsuccessful
0.05134680134680135,2,unsuccessful
974.0,2,unsuccessful
1.0745098039215686,2,unsuccessful
0.24233128834355827,2,unsuccessful
6.7633744855967075,2,unsuccessful
0.1093638313080772,2,unsuccessful
1.0,2,unsuccessful
0.1390625,2,unsuccessful
26.983870967741936,2,unsuccessful
2.2465753424657535,2,unsuccessful
2.664233576642336,2,unsuccessful
0.5258833196384552,2,unsuccessful
10.005479452054795,2,unsuccessful
3.204983012457531,2,unsuccessful
1.0895522388059702,2,unsuccessful
0.008264462809917356,2,unsuccessful
0.000547645125958379,2,unsuccessful
12.37912087912088,2,unsuccessful
0.38184663536776214,2,unsuccessful
0.1597222222222222,2,unsuccessful
5.194312796208531,2,unsuccessful
0.810641627543036,2,unsuccessful
3.0027397260273974,2,unsuccessful
0.2651646447140381,2,unsuccessful
0.3417630057803468,2,unsuccessful
1.994535519125683,2,unsuccessful
1.3212639894667544,2,unsuccessful
2.0027397260273974,2,unsuccessful
1.131350681536555,2,unsuccessful
0.6367713004484304,2,unsuccessful
1.0,2,unsuccessful
1.123076923076923,2,unsuccessful
0.1624203821656051,2,unsuccessful
1280.0,2,unsuccessful
3.3127272727272725,2,unsuccessful
2.396061269146608,2,unsuccessful
6.545454545454546,2,unsuccessful
1.3636363636363635,2,unsuccessful
0.0405040504050405,2,unsuccessful
0.12460063897763578,2,unsuccessful
0.031807060468367704,2,unsuccessful
0.33090909090909093,2,unsuccessful
0.7251184834123223,2,unsuccessful
0.38125,2,unsuccessful
2.5003422313483914,2,unsuccessful
7.562841530054645,2,unsuccessful
0.7506849315068493,2,unsuccessful
3.7534246575342465,2,unsuccessful
2.4295774647887325,2,unsuccessful
0.5020576131687243,2,unsuccessful
1.546218487394958,2,unsuccessful
2.9782608695652173,2,unsuccessful
0.02023888520238885,2,unsuccessful
0.0009124087591240876,2,unsuccessful
0.16659059790050204,2,unsuccessful
1.1641586867305063,2,unsuccessful
2.102475532527346,2,unsuccessful
0.7046332046332047,2,unsuccessful
1.331511839708561,2,unsuccessful
0.8879310344827587,2,unsuccessful
0.1664841182913472,2,unsuccessful
2.033333333333333,2,unsuccessful
0.7904109589041096,2,unsuccessful
0.7973856209150327,2,unsuccessful
7.983606557377049,2,unsuccessful
0.23268546400218998,2,unsuccessful
1.7298578199052133,2,unsuccessful
0.6325823223570191,2,unsuccessful
0.3061440677966102,2,unsuccessful
0.5566382460414129,2,unsuccessful
0.33424657534246577,2,unsuccessful
0.3874734607218684,2,unsuccessful
1.0,2,unsuccessful
13.877777777777778,2,unsuccessful
0.7510288065843621,2,unsuccessful
0.12757201646090535,2,unsuccessful
0.8914634146341464,2,unsuccessful
0.04626865671641791,2,unsuccessful
0.08306709265175719,2,unsuccessful
0.6684981684981685,2,unsuccessful
3.7295081967213113,2,unsuccessful
0.279265493496557,2,unsuccessful
0.8925399644760214,2,unsuccessful
0.833029197080292,2,unsuccessful
0.14241001564945227,2,unsuccessful
975.0,2,unsuccessful
6.462264150943396,2,unsuccessful
0.35215178158260063,2,unsuccessful
0.32582159624413143,2,unsuccessful
1.6291079812206573,2,unsuccessful
1.0,2,unsuccessful
0.24302788844621515,2,unsuccessful
0.4993160054719562,2,unsuccessful
4.0,2,unsuccessful
11.155555555555555,2,unsuccessful
1.6377649325626205,2,unsuccessful
2.2431693989071038,2,unsuccessful
0.06796116504854369,2,unsuccessful
0.0002204585537918871,2,unsuccessful
1.1624203821656052,2,unsuccessful
15.578199052132701,2,unsuccessful
1.3443017656500802,2,unsuccessful
1.110705596107056,2,unsuccessful
2.9046052631578947,2,unsuccessful
0.7887161773172136,2,unsuccessful
0.4918032786885246,2,unsuccessful
0.10032894736842106,2,unsuccessful
0.9743795036028823,2,unsuccessful
1.8515625,2,unsuccessful
2.4204671857619577,2,unsuccessful
2.115830115830116,2,unsuccessful
4.023102310231023,2,unsuccessful
0.14850882531953744,2,unsuccessful
2.484126984126984,2,unsuccessful
1.3655378486055776,2,unsuccessful
6.427230046948357,2,unsuccessful
3.183006535947712,2,unsuccessful
0.43889618922470436,2,unsuccessful
0.8052869116698904,2,unsuccessful
1.3272727272727274,2,unsuccessful
1.0,2,unsuccessful
0.0017331022530329288,2,unsuccessful
1.8605015673981191,2,unsuccessful
0.11555312157721796,2,unsuccessful
485.0,2,unsuccessful
0.3283458021612635,2,unsuccessful
0.37534246575342467,2,unsuccessful
0.9362139917695473,2,unsuccessful
0.16108852048795747,2,unsuccessful
2.94238683127572,2,unsuccessful
0.15023041474654378,2,unsuccessful
0.9905741216795202,2,unsuccessful
0.3287671232876712,2,unsuccessful
0.37387017255546423,2,unsuccessful
0.6135531135531136,2,unsuccessful
0.7256461232604374,2,unsuccessful
0.0005473453749315818,2,unsuccessful
1.358934169278997,2,unsuccessful
0.7715281234444997,2,unsuccessful
0.4748700173310225,2,unsuccessful
0.5331874544128373,2,unsuccessful
31.307692307692307,2,unsuccessful
0.4638949671772429,2,unsuccessful
0.583029197080292,2,unsuccessful
0.7156286721504113,2,unsuccessful
0.23166023166023167,2,unsuccessful
1461.0,2,unsuccessful
0.5066225165562914,2,unsuccessful
0.13652217239661185,2,unsuccessful
0.30229053646775167,2,unsuccessful
0.8331053351573188,2,unsuccessful
8.122222222222222,2,unsuccessful
1.9205479452054794,2,unsuccessful
2.4474226804123713,2,unsuccessful
0.8647540983606558,2,unsuccessful
732.0,2,unsuccessful
1.8677867056245434,2,unsuccessful
0.33424657534246577,2,unsuccessful
0.8993055555555556,2,unsuccessful
0.7506849315068493,2,unsuccessful
1.4046172539489672,2,unsuccessful
0.04827586206896552,2,unsuccessful
1.0,2,unsuccessful
1.0770688566013897,2,unsuccessful
3.4863387978142075,2,unsuccessful
1.0177897574123989,2,unsuccessful
1.3342465753424657,2,unsuccessful
0.10693301997649823,2,unsuccessful
0.23166023166023167,2,unsuccessful
21.096774193548388,2,unsuccessful
1672.0,2,unsuccessful
0.34811165845648606,2,unsuccessful
0.13947267863966373,2,unsuccessful
0.005494505494505495,2,unsuccessful
0.6813186813186813,2,unsuccessful
2.9869281045751634,2,unsuccessful
0.7086183310533516,2,unsuccessful
2.056672760511883,2,unsuccessful
0.6152874289324068,2,unsuccessful
2.66120218579235,2,unsuccessful
0.15780371811500216,2,unsuccessful
0.12326656394453005,2,unsuccessful
1.1647183846971307,2,unsuccessful
14.725274725274724,2,unsuccessful
0.9829931972789115,2,unsuccessful
0.6009852216748769,2,unsuccessful
0.0047169811320754715,2,unsuccessful
5.6923076923076925,2,unsuccessful
1.0339342523860022,2,unsuccessful
2.252054794520548,2,unsuccessful
2.0041152263374484,2,unsuccessful
0.259529602595296,2,unsuccessful
0.6758409785932722,2,unsuccessful
1.2465753424657535,2,unsuccessful
0.6050650239561944,2,unsuccessful
1.0036630036630036,2,unsuccessful
9.11111111111111,2,unsuccessful
0.37534246575342467,2,unsuccessful
0.054063604240282684,2,unsuccessful
0.3787764350453172,2,unsuccessful
0.5383319292333614,2,unsuccessful
0.00021061499578770007,2,unsuccessful
1034.0,2,unsuccessful
0.5727699530516432,2,unsuccessful
0.813013698630137,2,unsuccessful
7.1,2,unsuccessful
6.6923076923076925,2,unsuccessful
0.7032755298651252,2,unsuccessful
1.1706730769230769,2,unsuccessful
6.827102803738318,2,unsuccessful
0.34811165845648606,2,unsuccessful
1.011049723756906,2,unsuccessful
5.2024623803009575,2,unsuccessful
0.5841313269493844,2,unsuccessful
0.042119879657486696,2,unsuccessful
0.7507906388361796,2,unsuccessful
820.0,2,unsuccessful
1.9836065573770492,2,unsuccessful
0.1827857473391948,2,unsuccessful
0.011111111111111112,2,unsuccessful
2.7390350877192984,2,unsuccessful
0.16575342465753426,2,unsuccessful
0.7904109589041096,2,unsuccessful
1.5780821917808219,2,unsuccessful
2.7431693989071038,2,unsuccessful
0.0005216484089723526,2,unsuccessful
0.4191780821917808,2,unsuccessful
6.827102803738318,2,unsuccessful
0.5841313269493844,2,unsuccessful
0.558530986993114,2,unsuccessful
0.1531986531986532,2,unsuccessful
0.315468940316687,2,unsuccessful
0.10948905109489052,2,unsuccessful
0.9382716049382716,2,unsuccessful
10.388625592417062,2,unsuccessful
0.20032840722495895,2,unsuccessful
1.0,2,unsuccessful
0.13681368136813682,2,unsuccessful
0.8741450068399452,2,unsuccessful
3.0555555555555554,2,unsuccessful
5.686915887850467,2,unsuccessful
0.3874734607218684,2,unsuccessful
1.3931924882629108,2,unsuccessful
4.331506849315068,2,unsuccessful
0.001567398119122257,2,unsuccessful
1.0009132420091325,2,unsuccessful
0.4425182481751825,2,unsuccessful
0.44986301369863013,2,unsuccessful
0.2908704883227176,2,unsuccessful
0.3949349760438056,2,unsuccessful
1.3315068493150686,2,unsuccessful
0.23597678916827852,2,unsuccessful
0.6774373259052925,2,unsuccessful
1.0,2,unsuccessful
2.4549763033175354,2,unsuccessful
0.22575832918945798,2,unsuccessful
0.825136612021858,2,unsuccessful
1.7908496732026145,2,unsuccessful
0.2667031763417306,2,unsuccessful
3.3315068493150686,2,unsuccessful
0.8977469670710572,2,unsuccessful
1.394736842105263,2,unsuccessful
1.6238030095759235,2,unsuccessful
0.6596820809248555,2,unsuccessful
0.8741450068399452,2,unsuccessful
1.9959016393442623,2,unsuccessful
0.1624203821656051,2,unsuccessful
2.3647540983606556,2,unsuccessful
2.332421340629275,2,unsuccessful
33.46666666666667,2,unsuccessful
0.3644214162348877,2,unsuccessful
0.9647473560517039,2,unsuccessful
1.3790849673202614,2,unsuccessful
0.05184331797235023,2,unsuccessful
4.20952380952381,2,unsuccessful
0.7530864197530864,2,unsuccessful
15.119205298013245,2,unsuccessful
0.39978094194961666,2,unsuccessful
1.6893004115226338,2,unsuccessful
1.7377049180327868,2,unsuccessful
1.521875,2,unsuccessful
2.2828125,2,unsuccessful
0.5956284153005464,2,unsuccessful
0.7742899850523169,2,unsuccessful
0.418227215980025,2,unsuccessful
2070.0,2,unsuccessful
0.5109536082474226,2,unsuccessful
0.15746268656716417,2,unsuccessful
1.0,2,unsuccessful
0.0013157894736842105,2,unsuccessful
2.0027397260273974,2,unsuccessful
4.377358490566038,2,unsuccessful
0.6767926527728718,2,unsuccessful
0.3545516769336071,2,unsuccessful
0.08350444900752908,2,unsuccessful
5.983606557377049,2,unsuccessful
0.7065637065637066,2,unsuccessful
3.896694214876033,2,unsuccessful
3.667883211678832,2,unsuccessful
1461.0,2,unsuccessful
0.3637042569081404,2,unsuccessful
0.2335907335907336,2,unsuccessful
3.0027397260273974,2,unsuccessful
1.454183266932271,2,unsuccessful
0.1986863711001642,2,unsuccessful
243.0,2,unsuccessful
0.2465753424657534,2,unsuccessful
4.328467153284672,2,unsuccessful
0.133377135348226,2,unsuccessful
0.7908496732026143,2,unsuccessful
914.0,2,unsuccessful
0.3315068493150685,2,unsuccessful
0.07418560087599234,2,unsuccessful
0.14950711938663747,2,unsuccessful
0.04654700334651658,2,unsuccessful
0.7081807081807082,2,unsuccessful
13.61878453038674,2,unsuccessful
0.4034965034965035,2,unsuccessful
0.9308912386706949,2,unsuccessful
91.0,2,unsuccessful
486.0,2,unsuccessful
3.7494866529774127,2,unsuccessful
4.010989010989011,2,unsuccessful
1.6605839416058394,2,unsuccessful
1.0,2,unsuccessful
3.8629441624365484,2,unsuccessful
5.887096774193548,2,unsuccessful
0.1135175504107543,2,unsuccessful
3.0945454545454547,2,unsuccessful
2.1158536585365852,2,unsuccessful
0.03700097370983447,2,unsuccessful
5.2,2,unsuccessful
4.76303317535545,2,unsuccessful
58.66129032258065,2,unsuccessful
180.0,2,unsuccessful
2.9956236323851204,2,unsuccessful
0.7510259917920656,2,unsuccessful
0.13590033975084936,2,unsuccessful
1.5559065066329754,2,unsuccessful
0.5703125,2,unsuccessful
5.9890710382513666,2,unsuccessful
0.10575793184488837,2,unsuccessful
0.1689351481184948,2,unsuccessful
1.1830065359477124,2,unsuccessful
2.1641586867305063,2,unsuccessful
3.547252747252747,2,unsuccessful
2.6684931506849314,2,unsuccessful
0.3874734607218684,2,unsuccessful
0.001736111111111111,2,unsuccessful
0.001026694045174538,2,unsuccessful
2741.0,2,unsuccessful
1.140625,2,unsuccessful
5.033057851239669,2,unsuccessful
0.025064822817631807,2,unsuccessful
0.7109589041095891,2,unsuccessful
1.0757575757575757,2,unsuccessful
1.0,2,unsuccessful
0.05184331797235023,2,unsuccessful
2.1684931506849314,2,unsuccessful
3.0444444444444443,2,unsuccessful
6.852459016393443,2,unsuccessful
0.4403292181069959,2,unsuccessful
0.18109452736318407,2,unsuccessful
1.4043956043956043,2,unsuccessful
2.335616438356164,2,unsuccessful
0.7120500782472613,2,unsuccessful
2.2761714855433697,2,unsuccessful
365.0,2,unsuccessful
2.0,2,unsuccessful
0.6085657370517928,2,unsuccessful
0.7496580027359782,2,unsuccessful
0.5447761194029851,2,unsuccessful
0.0006195786864931846,2,unsuccessful
0.2945205479452055,2,unsuccessful
0.31519861830742657,2,unsuccessful
0.2047071702244116,2,unsuccessful
0.21573398215733983,2,unsuccessful
1614.0,2,unsuccessful
1.454352441613588,2,unsuccessful
1.3084702907711758,2,unsuccessful
0.7095890410958904,2,unsuccessful
10.333333333333334,2,unsuccessful
1.599562363238512,2,unsuccessful
0.0004764173415912339,2,unsuccessful
274.0,2,unsuccessful
4.131386861313868,2,unsuccessful
0.32144846796657384,2,unsuccessful
4.055555555555555,2,unsuccessful
2.064655172413793,2,unsuccessful
0.5030927835051546,2,unsuccessful
105.03225806451613,2,unsuccessful
0.8513248282630029,2,unsuccessful
0.015182186234817813,2,unsuccessful
0.28081123244929795,2,unsuccessful
1.113899613899614,2,unsuccessful
0.42287694974003465,2,unsuccessful
0.18762886597938144,2,unsuccessful
0.16552667578659372,2,unsuccessful
2.668231611893584,2,unsuccessful
7.930232558139535,2,unsuccessful
0.0010309278350515464,2,unsuccessful
0.8097893432465924,2,unsuccessful
1.0190413657255417,2,unsuccessful
0.001026694045174538,2,unsuccessful
0.12482853223593965,2,unsuccessful
1.0,2,unsuccessful
0.002347417840375587,2,unsuccessful
0.30635062611806796,2,unsuccessful
0.6612021857923497,2,unsuccessful
0.666058394160584,2,unsuccessful
0.2955223880597015,2,unsuccessful
2.1639344262295084,2,unsuccessful
0.23042929292929293,2,unsuccessful
0.34590163934426227,2,unsuccessful
4.620611551528879,2,unsuccessful
0.2465753424657534,2,unsuccessful
0.3348982785602504,2,unsuccessful
1.7228506787330318,2,unsuccessful
0.5255474452554745,2,unsuccessful
2.324225865209472,2,unsuccessful
0.3996710526315789,2,unsuccessful
0.5703125,2,unsuccessful
0.743801652892562,2,unsuccessful
11.658878504672897,2,unsuccessful
0.10715682440359797,2,unsuccessful
0.6008771929824561,2,unsuccessful
1.0,2,unsuccessful
0.9972677595628415,2,unsuccessful
0.34721613327487943,2,unsuccessful
1.9345454545454546,2,unsuccessful
0.31547104580812446,2,unsuccessful
7.704514363885089,2,unsuccessful
0.18705035971223022,2,unsuccessful
0.5340659340659341,2,unsuccessful
0.5844748858447488,2,unsuccessful
1.336380255941499,2,unsuccessful
3.0027397260273974,2,unsuccessful
20.132231404958677,2,unsuccessful
0.7317073170731707,2,unsuccessful
0.23997370151216305,2,unsuccessful
0.4068928666844777,2,unsuccessful
0.6612021857923497,2,unsuccessful
0.1343612334801762,2,unsuccessful
211.0,2,unsuccessful
0.3645418326693227,2,unsuccessful
87.37096774193549,2,unsuccessful
0.00035335689045936394,2,unsuccessful
0.5818399044205496,2,unsuccessful
0.12757201646090535,2,unsuccessful
1.734463276836158,2,unsuccessful
0.6104014598540146,2,unsuccessful
2.1404958677685952,2,unsuccessful
2.0,2,unsuccessful
10.09952606635071,2,unsuccessful
0.1140241364960466,2,unsuccessful
1.6396917148362236,2,unsuccessful
3.225373134328358,2,unsuccessful
0.19234856535600425,2,unsuccessful
0.7251184834123223,2,unsuccessful
0.6163084702907712,2,unsuccessful
0.4959016393442623,2,unsuccessful
0.00273224043715847,2,unsuccessful
0.4144960362400906,2,unsuccessful
1.2924528301886793,2,unsuccessful
2.23841059602649,2,unsuccessful
1.6447876447876448,2,unsuccessful
0.6684931506849315,2,unsuccessful
0.9877551020408163,2,unsuccessful
0.08281998631074607,2,unsuccessful
0.15417017691659646,2,unsuccessful
0.0007818608287724785,2,unsuccessful
2.9619565217391304,2,unsuccessful
0.4979508196721312,2,unsuccessful
1.0,2,unsuccessful
0.1314321140731556,2,unsuccessful
0.1689351481184948,2,unsuccessful
0.19989047097480833,2,unsuccessful
1.1647183846971307,2,unsuccessful
0.06228610540725531,2,unsuccessful
8.133333333333333,2,unsuccessful
0.40956651718983555,2,unsuccessful
1096.0,2,unsuccessful
2.1370882040382573,2,unsuccessful
0.44558071585098613,2,unsuccessful
0.7479452054794521,2,unsuccessful
0.39076630176106614,2,unsuccessful
1.9406593406593406,2,unsuccessful
2.8411214953271027,2,unsuccessful
0.0027397260273972603,2,unsuccessful
0.7843137254901961,2,unsuccessful
0.10557184750733138,2,unsuccessful
0.14442162902121836,2,unsuccessful
1.9715909090909092,2,unsuccessful
0.5486425339366516,2,unsuccessful
0.7251184834123223,2,unsuccessful
0.04620123203285421,2,unsuccessful
0.6050650239561944,2,unsuccessful
1.876543209876543,2,unsuccessful
2.0013698630136987,2,unsuccessful
1.182904961147639,2,unsuccessful
0.7,2,unsuccessful
1.5215889464594128,2,unsuccessful
0.1975789018590575,2,unsuccessful
9.891666666666667,2,unsuccessful
0.0013679890560875513,2,unsuccessful
0.6428152492668622,2,unsuccessful
18.195571955719558,2,unsuccessful
7.947712418300654,2,unsuccessful
3.4193548387096775,2,unsuccessful
0.08211678832116788,2,unsuccessful
0.8862068965517241,2,unsuccessful
0.16340979892381763,2,unsuccessful
0.19672131147540983,2,unsuccessful
0.7802197802197802,2,unsuccessful
0.16689466484268126,2,unsuccessful
0.050383351588170866,2,unsuccessful
10.928104575163399,2,unsuccessful
2.349264705882353,2,unsuccessful
0.4782608695652174,2,unsuccessful
0.7760084925690022,2,unsuccessful
6.090410958904109,2,unsuccessful
2.1455399061032865,2,unsuccessful
1.7,2,unsuccessful
0.12525667351129363,2,unsuccessful
0.4180327868852459,2,unsuccessful
0.30980861244019137,2,unsuccessful
0.41605839416058393,2,unsuccessful
0.18658536585365854,2,unsuccessful
0.8470290771175727,2,unsuccessful
0.16533673795084583,2,unsuccessful
2.569987389659521,2,unsuccessful
0.38738738738738737,2,unsuccessful
0.23895809739524349,2,unsuccessful
0.7120500782472613,2,unsuccessful
1.193607305936073,2,unsuccessful
0.5556569343065694,2,unsuccessful
0.2999178307313065,2,unsuccessful
1.1074523396880416,2,unsuccessful
835.0,2,unsuccessful
0.11619047619047619,2,unsuccessful
0.31232876712328766,2,unsuccessful
1.0013698630136987,2,unsuccessful
2.3856209150326797,2,unsuccessful
0.3362637362637363,2,unsuccessful
3.16988416988417,2,unsuccessful
0.21311475409836064,2,unsuccessful
2.392156862745098,2,unsuccessful
2435.0,2,unsuccessful
2.3146067415730336,2,unsuccessful
1.336996336996337,2,unsuccessful
0.6662613981762918,2,unsuccessful
0.5973741794310722,2,unsuccessful
547.0,2,unsuccessful
10.466666666666667,2,unsuccessful
0.3518339768339768,2,unsuccessful
1.0574601641718977,2,unsuccessful
0.04795454545454545,2,unsuccessful
0.004739336492890996,2,unsuccessful
0.0013679890560875513,2,unsuccessful
1.2465753424657535,2,unsuccessful
0.7251184834123223,2,unsuccessful
0.2908704883227176,2,unsuccessful
0.004098360655737705,2,unsuccessful
1.5303292894280762,2,unsuccessful
2.2017543859649122,2,unsuccessful
0.23420647149460708,2,unsuccessful
1.1205179282868525,2,unsuccessful
0.40438013296832226,2,unsuccessful
3.4644549763033177,2,unsuccessful
0.6904761904761905,2,unsuccessful
0.47203325774754346,2,unsuccessful
0.40655105973025046,2,unsuccessful
0.28482003129890454,2,unsuccessful
0.3236363636363636,2,unsuccessful
0.00205761316872428,2,unsuccessful
3.9004739336492893,2,unsuccessful
0.3333333333333333,2,unsuccessful
0.13972602739726028,2,unsuccessful
518.0,2,unsuccessful
1.1094890510948905,2,unsuccessful
0.5468501852832186,2,unsuccessful
0.5808219178082191,2,unsuccessful
2.0027397260273974,2,unsuccessful
0.5805892547660312,2,unsuccessful
5.985948477751757,2,unsuccessful
0.759481961147086,2,unsuccessful
0.5207317073170732,2,unsuccessful
0.5780821917808219,2,unsuccessful
0.4918032786885246,2,unsuccessful
0.048904329235702836,2,unsuccessful
0.43676222596964587,2,unsuccessful
0.20049301561216104,2,unsuccessful
0.3362637362637363,2,unsuccessful
3.2720970537261698,2,unsuccessful
0.06105683836589698,2,unsuccessful
0.8328767123287671,2,unsuccessful
12.166666666666666,2,unsuccessful
0.4990881458966565,2,unsuccessful
0.4986301369863014,2,unsuccessful
12.2,2,unsuccessful
0.000547645125958379,2,unsuccessful
0.031794871794871796,2,unsuccessful
0.0008230452674897119,2,unsuccessful
9.123076923076923,2,unsuccessful
2.4087912087912087,2,unsuccessful
0.5765027322404371,2,unsuccessful
0.8257918552036199,2,unsuccessful
0.534037558685446,2,unsuccessful
0.4284037558685446,2,unsuccessful
0.18658536585365854,2,unsuccessful
1.3033175355450237,2,unsuccessful
0.11141552511415526,2,unsuccessful
1.055774278215223,2,unsuccessful
2.360655737704918,2,unsuccessful
0.16700889801505817,2,unsuccessful
1461.0,2,unsuccessful
0.666970802919708,2,unsuccessful
0.000731528895391368,2,unsuccessful
0.535840188014101,2,unsuccessful
0.34590163934426227,2,unsuccessful
1.217453505007153,2,unsuccessful
2.3856209150326797,2,unsuccessful
0.08571428571428572,2,unsuccessful
3.5171875,2,unsuccessful
0.12122218532049153,2,unsuccessful
30.919354838709676,2,unsuccessful
0.5712050078247262,2,unsuccessful
0.7967213114754098,2,unsuccessful
4.2,2,unsuccessful
3.844471445929526,2,unsuccessful
0.3337393422655298,2,unsuccessful
0.2729083665338645,2,unsuccessful
1.377123442808607,2,unsuccessful
0.49882903981264637,2,unsuccessful
0.7967213114754098,2,unsuccessful
10.724279835390947,2,unsuccessful
