Performance,Attempt,Group
-0.08216958313916285,second,successful
0.6292030930818919,second,successful
0.08990919860729574,second,successful
-0.51663362794626,second,successful
0.264030882316977,second,successful
1.578680744662673,second,successful
0.6745736116936413,second,successful
0.3531527921837661,second,successful
0.6172070795382422,second,successful
0.786462157371374,second,successful
0.16209772429733074,second,successful
0.2908949124101348,second,successful
0.5100976386884295,second,successful
1.0157664569338956,second,successful
0.46989506798262054,second,successful
1.2756374087511608,second,successful
0.7154145781531178,second,successful
-0.5421580058731101,second,successful
-0.6285214858355195,second,successful
0.7287436232033495,second,successful
-0.4393517212531171,second,successful
0.2515062903577145,second,successful
0.20968210942986198,second,successful
0.8445199620696905,second,successful
0.21404590402796095,second,successful
-0.15088187224063887,second,successful
0.3644499369633796,second,successful
0.8766909396232098,second,successful
0.6650807684728791,second,successful
-0.6196128980359922,second,successful
0.5446733926468382,second,successful
0.580029423502928,second,successful
0.07183089653282329,second,successful
-0.2512604011881013,second,successful
0.9143098814450467,second,successful
0.24319852062456046,second,successful
0.8283480086021137,second,successful
0.1284805977323251,second,successful
0.49653287563769644,second,successful
0.9023347865730638,second,successful
0.3721382054056137,second,successful
1.3418081348892568,second,successful
-0.3054551699540256,second,successful
-0.5861401132560178,second,successful
0.1348819278834658,second,successful
0.04898784095948454,second,successful
0.0611776328640492,second,successful
-1.6779017340973281,second,successful
-0.008557163428491454,second,successful
0.3534287073623132,second,successful
0.3474448692273908,second,successful
0.5661043354633034,second,successful
0.580029423502928,second,successful
0.7381602536774531,second,successful
0.6712322955365322,second,successful
0.6624202617359229,second,successful
1.43204246952302,second,successful
1.704374377280228,second,successful
0.6425729917858739,second,successful
-1.0676580729133636,second,successful
0.6016833925740821,first,unsuccessful
-0.20559349948306752,first,unsuccessful
1.0004220866959495,first,unsuccessful
1.4088790808668639,first,unsuccessful
1.0366880974372583,first,unsuccessful
-0.7793275304773867,first,unsuccessful
-0.9237047287541162,first,unsuccessful
0.846666739484052,first,unsuccessful
0.7442473022421638,first,unsuccessful
-0.38932007161323473,first,unsuccessful
0.25172978373286,first,unsuccessful
0.29906940562731565,first,unsuccessful
-0.012634723995749508,first,unsuccessful
0.02486741715825739,first,unsuccessful
0.7027609648533043,first,unsuccessful
1.0780110414238047,first,unsuccessful
0.07377996611446574,first,unsuccessful
0.276573464665318,first,unsuccessful
-0.21333796167091906,first,unsuccessful
-0.47976475409672314,first,unsuccessful
-0.47400640202427174,first,unsuccessful
0.2246577468044499,first,unsuccessful
-1.3095069385071783,first,unsuccessful
0.2900497934249883,first,unsuccessful
-1.0365836039348038,first,unsuccessful
-0.15943132905682775,first,unsuccessful
0.8497085608110506,first,unsuccessful
0.7603722680521361,first,unsuccessful
-0.1768147916304138,first,unsuccessful
0.5220738065946252,first,unsuccessful
-0.7563403626089137,first,unsuccessful
0.6532638985467759,first,unsuccessful
0.7256145780362014,first,unsuccessful
-0.948766710911615,first,unsuccessful
-1.1903896142637405,first,unsuccessful
0.9954594241286788,first,unsuccessful
0.276573464665318,first,unsuccessful
0.7526688306570234,first,unsuccessful
0.8385368709190291,first,unsuccessful
0.19496980797409127,first,unsuccessful
0.3296056611678222,first,unsuccessful
-0.5856819611274965,first,unsuccessful
0.978677633195887,first,unsuccessful
0.49981829051059856,first,unsuccessful
0.42180094697769305,first,unsuccessful
-0.055599359454312394,first,unsuccessful
0.5888883272022365,first,unsuccessful
-0.4083265886198507,first,unsuccessful
-0.6405475597780833,first,unsuccessful
0.3534287073623132,first,unsuccessful
-0.851975266128346,first,unsuccessful
1.1079004533283376,first,unsuccessful
-0.19971286989325968,first,unsuccessful
-0.31667640727473784,first,unsuccessful
-0.686419084146885,first,unsuccessful
0.4109915229030178,first,unsuccessful
-0.9355757600646634,first,unsuccessful
-1.12977102996599,first,unsuccessful
-0.2783449391951378,first,unsuccessful
-0.4924256966736341,first,unsuccessful
0.3114814046031463,first,unsuccessful
-0.15819042193319727,first,unsuccessful
-1.7610033156604314,first,unsuccessful
-0.1749229124879351,first,unsuccessful
0.13464228985104398,first,unsuccessful
0.5297399193529337,first,unsuccessful
-0.39366295438940907,first,unsuccessful
1.4680515549357402,first,unsuccessful
0.8799794936069243,first,unsuccessful
-1.0894399572022606,first,unsuccessful
0.3579638255255218,first,unsuccessful
0.5081647363780554,first,unsuccessful
0.36641124159125216,first,unsuccessful
-0.4634085719056409,first,unsuccessful
0.6349116638583678,first,unsuccessful
0.5446733926468382,first,unsuccessful
-0.4561235435685401,first,unsuccessful
-0.6751984034470034,first,unsuccessful
-0.24888408789159575,first,unsuccessful
0.2454248841447352,first,unsuccessful
0.7398880148679845,first,unsuccessful
0.5446733926468382,first,unsuccessful
0.9358246938500326,first,unsuccessful
0.3611648068283601,first,unsuccessful
1.2056320298459364,first,unsuccessful
1.0138613679715105,first,unsuccessful
0.2482291172417976,first,unsuccessful
0.5888293127106388,first,unsuccessful
1.374270218828569,first,unsuccessful
0.6663833063541706,first,unsuccessful
0.2611225260965756,first,unsuccessful
-1.9395205153067885,first,unsuccessful
-0.5323737697155667,first,unsuccessful
-0.4266289599949957,first,unsuccessful
0.10536034090691056,first,unsuccessful
1.2756374087511608,first,unsuccessful
0.6201878354567564,first,unsuccessful
-1.1596397682537398,first,unsuccessful
-0.4852523719013545,first,unsuccessful
-0.04767836007600153,first,unsuccessful
-0.1295739203899533,first,unsuccessful
0.7208263818714388,first,unsuccessful
0.17057852789869174,first,unsuccessful
-0.7630148364095807,first,unsuccessful
-0.6264192896411882,first,unsuccessful
-0.31953229557318835,first,unsuccessful
-0.36298436804962075,first,unsuccessful
-0.5426479606390467,first,unsuccessful
0.2569237514888852,first,unsuccessful
-0.28473412858959596,first,unsuccessful
0.534162593066517,first,unsuccessful
0.3003390865463473,first,unsuccessful
0.6494069022735997,first,unsuccessful
-0.4854879525629312,first,unsuccessful
0.3036338434289546,first,unsuccessful
0.7843936891158431,first,unsuccessful
0.45106398735828995,first,unsuccessful
-0.3308291623181459,first,unsuccessful
-0.3031804692626012,first,unsuccessful
1.1677745810941567,first,unsuccessful
-1.0839326004050271,first,unsuccessful
0.7386825862359,first,unsuccessful
0.9019306496592538,first,unsuccessful
0.18260424752682614,first,unsuccessful
-0.9341217982799143,first,unsuccessful
1.2513808490084921,first,unsuccessful
1.3076635288474532,first,unsuccessful
-0.2042653767709042,first,unsuccessful
0.544512584277623,first,unsuccessful
-1.2794454415612637,first,unsuccessful
0.40315470034936457,first,unsuccessful
-1.6470417803532997,first,unsuccessful
0.4086369290567505,first,unsuccessful
0.4790857094505089,first,unsuccessful
-0.875129298274026,first,unsuccessful
-0.1168125903383322,first,unsuccessful
0.42316350365485383,first,unsuccessful
1.4193780903692823,first,unsuccessful
0.5346943537697746,first,unsuccessful
-0.2986274956753798,first,unsuccessful
0.24042705531591693,first,unsuccessful
0.6607677842449373,first,unsuccessful
-0.4870764559791227,first,unsuccessful
0.32361523454649066,first,unsuccessful
0.39873691275483075,first,unsuccessful
1.407385768832095,first,unsuccessful
1.3152580795428284,first,unsuccessful
0.09884867150284692,first,unsuccessful
0.26624346286273265,first,unsuccessful
0.7227358535722423,first,unsuccessful
-0.8968929958147644,first,unsuccessful
0.16604340229933154,first,unsuccessful
-0.13885976476621134,first,unsuccessful
0.7654869928066619,first,unsuccessful
-0.35919247610676164,first,unsuccessful
-1.3486180907889749,first,unsuccessful
-0.9931796042459361,first,unsuccessful
-0.36139461724462796,first,unsuccessful
-0.08420640864389892,first,unsuccessful
-0.18244855403002957,first,unsuccessful
0.7623924174658031,first,unsuccessful
-0.443333731994748,first,unsuccessful
-0.31953229557318835,first,unsuccessful
0.0611776328640492,first,unsuccessful
0.1777110546238758,first,unsuccessful
0.11567030613647009,first,unsuccessful
0.6200617669425859,first,unsuccessful
0.18805268405957898,first,unsuccessful
-0.2792024981641293,first,unsuccessful
0.5446733926468382,first,unsuccessful
0.48467395327107815,first,unsuccessful
-0.9673791020224963,first,unsuccessful
-0.19971286989325968,first,unsuccessful
0.23240327739097164,first,unsuccessful
-0.1749229124879351,first,unsuccessful
0.04067430524930785,first,unsuccessful
2.1970401912950153,first,unsuccessful
-1.0676580729133636,first,unsuccessful
-0.15917333950022552,first,unsuccessful
0.722675164901886,first,unsuccessful
-0.2001973540845078,first,unsuccessful
1.476130617079674,first,unsuccessful
-0.2840779723472414,first,unsuccessful
-0.15330484792947596,first,unsuccessful
-0.2510339051453312,first,unsuccessful
-0.5308093872516655,first,unsuccessful
0.3705497288791406,first,unsuccessful
1.1521750892382543,first,unsuccessful
-1.099116072015522,first,unsuccessful
0.7397560080907922,first,unsuccessful
0.39489753930629096,first,unsuccessful
0.24088188721252474,first,unsuccessful
0.4013603096037802,first,unsuccessful
0.3235369440398839,first,unsuccessful
0.6497567919916584,first,unsuccessful
1.1026671903488292,first,unsuccessful
-0.6339973798006324,first,unsuccessful
0.04067430524930785,first,unsuccessful
0.8361993959520448,first,unsuccessful
-0.8417219601652144,first,unsuccessful
0.07380173791049104,first,unsuccessful
-1.7298570795554533,first,unsuccessful
-0.802246402563649,first,unsuccessful
0.47612235775314876,first,unsuccessful
0.13464228985104398,first,unsuccessful
0.9275866869605665,first,unsuccessful
0.5423849031491281,first,unsuccessful
0.5339091107710721,first,unsuccessful
-0.2232751637676221,first,unsuccessful
2.5825736262350034,first,unsuccessful
-0.32196646024460374,first,unsuccessful
0.9275866869605665,first,unsuccessful
-0.4249623813198252,first,unsuccessful
0.2561565401535973,first,unsuccessful
0.7970470982369577,first,unsuccessful
-0.5022276056473907,first,unsuccessful
0.5800239233594422,first,unsuccessful
-0.2698266907217516,first,unsuccessful
0.9957137099213405,first,unsuccessful
-1.398362997633949,first,unsuccessful
0.5243134646828153,first,unsuccessful
0.2518494745671304,first,unsuccessful
-0.10974706413262703,first,unsuccessful
-1.1795304238074726,first,unsuccessful
0.2703798605158252,first,unsuccessful
-0.5861401132560178,first,unsuccessful
0.580029423502928,first,unsuccessful
1.9625112829523492,first,unsuccessful
-0.6348807012444218,first,unsuccessful
-0.08216958313916285,first,unsuccessful
0.23548771202413443,first,unsuccessful
0.5396969254146808,first,unsuccessful
0.9612684122694054,first,unsuccessful
0.6008236889171215,first,unsuccessful
-1.30098874999794,first,unsuccessful
-0.6627941087175601,first,unsuccessful
0.07377996611446574,first,unsuccessful
0.2729257930675632,first,unsuccessful
0.052660835696860336,first,unsuccessful
-0.2042653767709042,first,unsuccessful
0.2624898106549564,first,unsuccessful
-0.2049011244895393,first,unsuccessful
0.4212438903048061,first,unsuccessful
-2.705790306191236,first,unsuccessful
0.531999202784955,first,unsuccessful
0.19879043473644942,first,unsuccessful
0.43110861021277685,first,unsuccessful
0.18059442763550354,first,unsuccessful
-0.1749229124879351,first,unsuccessful
0.5662015712374451,first,unsuccessful
-1.0438737656716024,first,unsuccessful
0.07634825179071585,first,unsuccessful
0.5800239233594422,first,unsuccessful
0.9968975346491724,first,unsuccessful
0.36299844208129545,first,unsuccessful
0.2569237514888852,first,unsuccessful
0.5695432755216342,first,unsuccessful
0.5081647363780554,first,unsuccessful
-0.1201164626699034,first,unsuccessful
0.6610326469040083,first,unsuccessful
-0.8411058373488658,first,unsuccessful
0.6981812012218095,first,unsuccessful
-0.2571329194241962,first,unsuccessful
-0.03499498092921241,first,unsuccessful
0.7858669546506564,first,unsuccessful
-1.30098874999794,first,unsuccessful
1.7244977048248653,first,unsuccessful
0.677850109402819,first,unsuccessful
-0.003913671615186882,first,unsuccessful
-0.45104594851404556,first,unsuccessful
-0.40709484559403264,first,unsuccessful
0.7049145260044065,first,unsuccessful
-0.3051800953804065,first,unsuccessful
-0.4854879525629312,first,unsuccessful
0.2512121390827015,first,unsuccessful
0.3017110324590065,first,unsuccessful
0.42316350365485383,first,unsuccessful
0.17249100049309352,first,unsuccessful
0.32152197608682587,first,unsuccessful
0.20968210942986198,first,unsuccessful
-0.4266289599949957,first,unsuccessful
0.7115261875667315,first,unsuccessful
0.4753768095409947,first,unsuccessful
0.260115090398592,first,unsuccessful
0.3626039936241608,first,unsuccessful
-0.3661523817564194,first,unsuccessful
0.5081647363780554,first,unsuccessful
0.6103738756641723,first,unsuccessful
0.1777110546238758,first,unsuccessful
0.2729257930675632,first,unsuccessful
-0.3257237029613715,first,unsuccessful
-1.0639185581132857,first,unsuccessful
0.706889682411646,first,unsuccessful
0.2248965268484905,first,unsuccessful
0.6505524540508258,first,unsuccessful
-0.9778817938251263,first,unsuccessful
0.008293094968951404,first,unsuccessful
0.33293106530427347,first,unsuccessful
-1.0676580729133636,first,unsuccessful
1.0004220866959495,first,unsuccessful
-0.3051800953804065,first,unsuccessful
0.3260561250252915,first,unsuccessful
0.15145462519197683,first,unsuccessful
0.29090500255285795,first,unsuccessful
-0.29790959484118384,first,unsuccessful
-0.3342893996377603,first,unsuccessful
0.6181172890983136,first,unsuccessful
1.5655179132771286,first,unsuccessful
0.5171308845234739,first,unsuccessful
-0.9660189589742492,first,unsuccessful
-0.08906007772324093,first,unsuccessful
0.761666023635441,first,unsuccessful
0.7851493744456585,first,unsuccessful
1.3136231997223278,first,unsuccessful
0.2729257930675632,first,unsuccessful
-0.28900454250474156,first,unsuccessful
-0.3051800953804065,first,unsuccessful
1.2232010262001003,first,unsuccessful
0.39332059108078965,first,unsuccessful
1.347092165913347,first,unsuccessful
0.29657828487171883,first,unsuccessful
0.6079183110147193,first,unsuccessful
-0.2042653767709042,first,unsuccessful
0.2729257930675632,first,unsuccessful
0.3539360542028699,first,unsuccessful
-0.2783449391951378,first,unsuccessful
0.40083252840960115,first,unsuccessful
0.07281653479861978,first,unsuccessful
-0.7122540848697723,first,unsuccessful
0.4248606789397688,first,unsuccessful
0.7726387909134182,first,unsuccessful
1.0004220866959495,first,unsuccessful
0.17248026137678954,first,unsuccessful
2.2271379372455757,first,unsuccessful
0.9275866869605665,first,unsuccessful
0.7079550660242474,first,unsuccessful
-0.6275146150958167,first,unsuccessful
0.12616485958029214,first,unsuccessful
0.4137605874937531,first,unsuccessful
0.4476797297028828,first,unsuccessful
-0.2042653767709042,first,unsuccessful
0.02486741715825739,first,unsuccessful
0.5764980367424485,first,unsuccessful
0.5220799178685602,first,unsuccessful
-0.686419084146885,first,unsuccessful
0.0023006965064458415,first,unsuccessful
0.5446733926468382,first,unsuccessful
0.6569001128363253,first,unsuccessful
0.7537315654356691,first,unsuccessful
0.6726693032012709,first,unsuccessful
0.6610326469040083,first,unsuccessful
0.09771715471144395,first,unsuccessful
0.5446733926468382,first,unsuccessful
0.3838462100822782,first,unsuccessful
0.19061160014273634,first,unsuccessful
0.4618426719826145,first,unsuccessful
0.19879043473644942,first,unsuccessful
-0.27323552455322275,first,unsuccessful
0.6809792700460141,first,unsuccessful
0.29453577048864504,first,unsuccessful
-0.8781253371482488,first,unsuccessful
0.14189577062942862,first,unsuccessful
1.176821776727087,first,unsuccessful
-1.3035574094731432,first,unsuccessful
0.394985846293977,first,unsuccessful
0.8935034892568557,first,unsuccessful
0.5081647363780554,first,unsuccessful
0.6008236889171215,first,unsuccessful
-0.875129298274026,first,unsuccessful
-1.0247799795083647,first,unsuccessful
0.1507841220646002,first,unsuccessful
0.4790857094505089,first,unsuccessful
0.5360975176700499,first,unsuccessful
-0.27463934221595204,first,unsuccessful
1.1939338707037495,first,unsuccessful
1.0152421140029964,first,unsuccessful
0.6425729917858739,first,unsuccessful
-0.2562873772053064,first,unsuccessful
0.9135131110329971,first,unsuccessful
-0.3551740343520542,first,unsuccessful
-0.47400640202427174,first,unsuccessful
0.07605889338607201,first,unsuccessful
0.3017110324590065,first,unsuccessful
0.5378248258183124,first,unsuccessful
-0.08216958313916285,first,unsuccessful
-1.0999589913588927,first,unsuccessful
0.4573047572545626,first,unsuccessful
-0.6645661744823602,first,unsuccessful
0.33293106530427347,first,unsuccessful
0.0018743666545411456,first,unsuccessful
0.580029423502928,first,unsuccessful
